Date,State,Population,Confirmed,Deaths
5/30/20,Grand Princess,0,103,3
5/30/20,Guam,0,172,5
5/30/20,Hawaii,1415872,651,17
5/30/20,Idaho,1787065,2803,82
5/30/20,Illinois,12671821,118917,5330
5/30/20,Indiana,6732219,34211,2096
5/30/20,Iowa,3155070,19244,531
5/30/20,Kansas,2913314,9690,215
5/30/20,Kentucky,4467673,9704,431
5/30/20,Louisiana,4648794,39577,2786
5/30/20,Maine,1344212,2282,89
5/30/20,Maryland,6045680,52015,2509
5/30/20,Massachusetts,6892503,97090,6768
5/30/20,Michigan,9986857,62225,5704
5/30/20,Minnesota,5639632,24190,1036
5/30/20,Mississippi,2976149,15229,723
5/30/20,Missouri,6626371,13400,820
5/30/20,Montana,1068778,505,17
5/30/20,Nebraska,1934408,13905,170
5/30/20,Nevada,3080156,8517,417
5/30/20,New Hampshire,1359711,4492,238
5/30/20,New Jersey,8882190,159922,13450
5/30/20,New Mexico,2096829,7624,351
5/30/20,New York,19453561,372473,30649
5/30/20,North Carolina,10488084,28736,929
5/30/20,North Dakota,762062,2554,60
5/30/20,Northern Mariana Islands,0,22,2
5/30/20,Ohio,11689100,35033,2100
5/30/20,Oklahoma,3956971,6418,334
5/30/20,Oregon,4217737,4185,153
5/30/20,Pennsylvania,12801989,75776,5554
5/30/20,Puerto Rico,3754939,1290,133
5/30/20,Rhode Island,1059361,14819,824
5/30/20,South Carolina,5148714,11394,487
5/30/20,South Dakota,884659,4960,62
5/30/20,Tennessee,6829174,22566,364
5/30/20,Texas,28995881,63045,1848
5/30/20,Utah,3205958,9533,112
5/30/20,Vermont,623989,977,55
5/30/20,Virgin Islands,0,69,6
5/30/20,Virginia,8535519,43611,1370
5/30/20,Washington,7614893,21349,1117
5/30/20,West Virginia,1792147,1989,75
5/30/20,Wisconsin,5822434,18230,645
5/30/20,Wyoming,578759,898,16
5/31/20,Alabama,4903185,18200,630
5/31/20,Alaska,740995,484,10
5/31/20,American Samoa,0,0,0
5/31/20,Arizona,7278717,19936,907
5/31/20,Arkansas,3017804,7253,133
5/31/20,California,39512223,112919,4169
5/31/20,Colorado,5758736,26378,1445
5/31/20,Connecticut,3565287,42201,3944
5/31/20,Delaware,973764,9498,497
5/31/20,Diamond Princess,0,49,0
5/31/20,District of Columbia,705749,8801,466
5/31/20,Florida,21477737,56163,2451
5/31/20,Georgia,10617423,47063,2053
5/31/20,Grand Princess,0,103,3
5/31/20,Guam,0,175,5
5/31/20,Hawaii,1415872,652,17
5/31/20,Idaho,1787065,2839,82
5/31/20,Illinois,12671821,120260,5390
5/31/20,Indiana,6732219,34574,2113
5/31/20,Iowa,3155070,19552,535
5/31/20,Kansas,2913314,9700,215
5/31/20,Kentucky,4467673,9704,431
5/31/20,Louisiana,4648794,39916,2791
5/31/20,Maine,1344212,2325,89
5/31/20,Maryland,6045680,52778,2532
5/31/20,Massachusetts,6892503,97260,6846
5/31/20,Michigan,9986857,62711,5731
5/31/20,Minnesota,5639632,24850,1050
5/31/20,Mississippi,2976149,15523,734
5/31/20,Missouri,6626371,13560,822
5/31/20,Montana,1068778,515,17
5/31/20,Nebraska,1934408,14101,170
5/31/20,Nevada,3080156,8628,417
5/31/20,New Hampshire,1359711,4651,245
5/31/20,New Jersey,8882190,160760,13518
5/31/20,New Mexico,2096829,7689,356
5/31/20,New York,19453561,373682,30699
5/31/20,North Carolina,10488084,29514,937
5/31/20,North Dakota,762062,2577,61
5/31/20,Northern Mariana Islands,0,22,2
5/31/20,Ohio,11689100,35513,2130
5/31/20,Oklahoma,3956971,6418,334
5/31/20,Oregon,4217737,4243,153
5/31/20,Pennsylvania,12801989,76204,5573
5/31/20,Puerto Rico,3754939,1288,136
5/31/20,Rhode Island,1059361,14928,827
5/31/20,South Carolina,5148714,11861,494
5/31/20,South Dakota,884659,4993,62
5/31/20,Tennessee,6829174,22566,364
5/31/20,Texas,28995881,64744,1866
5/31/20,Utah,3205958,9797,113
5/31/20,Vermont,623989,981,55
5/31/20,Virgin Islands,0,70,6
5/31/20,Virginia,8535519,44607,1375
5/31/20,Washington,7614893,21702,1123
5/31/20,West Virginia,1792147,2010,75
5/31/20,Wisconsin,5822434,18403,650
5/31/20,Wyoming,578759,903,16
6/1/20,Alabama,4903185,18525,646
6/1/20,Alaska,740995,492,10
6/1/20,American Samoa,0,0,0
6/1/20,Arizona,7278717,20129,918
6/1/20,Arkansas,3017804,7443,133
6/1/20,California,39512223,115688,4214
6/1/20,Colorado,5758736,26577,1458
6/1/20,Connecticut,3565287,42740,3970
6/1/20,Delaware,973764,9605,500
6/1/20,Diamond Princess,0,49,0
6/1/20,District of Columbia,705749,8857,468
6/1/20,Florida,21477737,56830,2460
6/1/20,Georgia,10617423,47902,2094
6/1/20,Grand Princess,0,103,3
6/1/20,Guam,0,175,5
6/1/20,Hawaii,1415872,652,17
6/1/20,Idaho,1787065,2839,82
6/1/20,Illinois,12671821,121234,5412
6/1/20,Indiana,6732219,34830,2133
6/1/20,Iowa,3155070,19699,555
6/1/20,Kansas,2913314,9920,217
6/1/20,Kentucky,4467673,10046,439
6/1/20,Louisiana,4648794,40341,2801
6/1/20,Maine,1344212,2349,89
6/1/20,Maryland,6045680,53327,2552
6/1/20,Massachusetts,6892503,97774,7035
6/1/20,Michigan,9986857,62928,5758
6/1/20,Minnesota,5639632,25208,1060
6/1/20,Mississippi,2976149,15752,739
6/1/20,Missouri,6626371,13785,823
6/1/20,Montana,1068778,519,17
6/1/20,Nebraska,1934408,14345,170
6/1/20,Nevada,3080156,8702,417
6/1/20,New Hampshire,1359711,4685,245
6/1/20,New Jersey,8882190,161246,13547
6/1/20,New Mexico,2096829,7800,362
6/1/20,New York,19453561,374818,30832
6/1/20,North Carolina,10488084,30153,948
6/1/20,North Dakota,762062,2625,61
6/1/20,Northern Mariana Islands,0,23,2
6/1/20,Ohio,11689100,35984,2160
6/1/20,Oklahoma,3956971,6573,334
6/1/20,Oregon,4217737,4302,154
6/1/20,Pennsylvania,12801989,76699,5587
6/1/20,Puerto Rico,3754939,1294,136
6/1/20,Rhode Island,1059361,14991,832
6/1/20,South Carolina,5148714,12148,500
6/1/20,South Dakota,884659,5034,62
6/1/20,Tennessee,6829174,22566,364
6/1/20,Texas,28995881,65732,1879
6/1/20,Utah,3205958,9999,113
6/1/20,Vermont,623989,983,55
6/1/20,Virgin Islands,0,70,6
6/1/20,Virginia,8535519,45398,1392
6/1/20,Washington,7614893,22239,1128
6/1/20,West Virginia,1792147,2028,76
6/1/20,Wisconsin,5822434,18543,656
6/1/20,Wyoming,578759,910,17
6/2/20,Alabama,4903185,18734,653
6/2/20,Alaska,740995,512,10
6/2/20,American Samoa,0,0,0
6/2/20,Arizona,7278717,21264,943
6/2/20,Arkansas,3017804,7818,136
6/2/20,California,39512223,118292,4302
6/2/20,Colorado,5758736,26788,1474
6/2/20,Connecticut,3565287,42979,3972
6/2/20,Delaware,973764,9685,501
6/2/20,Diamond Princess,0,49,0
6/2/20,District of Columbia,705749,8886,470
6/2/20,Florida,21477737,57447,2530
6/2/20,Georgia,10617423,48207,2102
6/2/20,Grand Princess,0,103,3
6/2/20,Guam,0,177,5
6/2/20,Hawaii,1415872,653,17
6/2/20,Idaho,1787065,2933,83
6/2/20,Illinois,12671821,122848,5525
6/2/20,Indiana,6732219,35237,2153
6/2/20,Iowa,3155070,20019,561
6/2/20,Kansas,2913314,9965,222
6/2/20,Kentucky,4467673,10185,442
6/2/20,Louisiana,4648794,40746,2835
6/2/20,Maine,1344212,2377,94
6/2/20,Maryland,6045680,54175,2597
6/2/20,Massachusetts,6892503,98228,7085
6/2/20,Michigan,9986857,63240,5795
6/2/20,Minnesota,5639632,25508,1082
6/2/20,Mississippi,2976149,16041,767
6/2/20,Missouri,6626371,14060,833
6/2/20,Montana,1068778,523,17
6/2/20,Nebraska,1934408,14616,170
6/2/20,Nevada,3080156,8858,417
6/2/20,New Hampshire,1359711,4749,256
6/2/20,New Jersey,8882190,161904,13599
6/2/20,New Mexico,2096829,8024,367
6/2/20,New York,19453561,375887,30910
6/2/20,North Carolina,10488084,30966,961
6/2/20,North Dakota,762062,2646,65
6/2/20,Northern Mariana Islands,0,24,2
6/2/20,Ohio,11689100,36350,2181
6/2/20,Oklahoma,3956971,6692,339
6/2/20,Oregon,4217737,4335,157
6/2/20,Pennsylvania,12801989,77278,5686
6/2/20,Puerto Rico,3754939,1295,138
6/2/20,Rhode Island,1059361,15112,842
6/2/20,South Carolina,5148714,12419,501
6/2/20,South Dakota,884659,5067,62
6/2/20,Tennessee,6829174,24342,381
6/2/20,Texas,28995881,67569,1909
6/2/20,Utah,3205958,10202,113
6/2/20,Vermont,623989,988,55
6/2/20,Virgin Islands,0,70,6
6/2/20,Virginia,8535519,46239,1407
6/2/20,Washington,7614893,22516,1134
6/2/20,West Virginia,1792147,2056,78
6/2/20,Wisconsin,5822434,18917,661
6/2/20,Wyoming,578759,912,17
6/3/20,Alabama,4903185,18954,653
6/3/20,Alaska,740995,541,10
6/3/20,American Samoa,0,0,0
6/3/20,Arizona,7278717,22356,983
6/3/20,Arkansas,3017804,8067,142
6/3/20,California,39512223,120583,4369
6/3/20,Colorado,5758736,27060,1494
6/3/20,Connecticut,3565287,43091,3989
6/3/20,Delaware,973764,9712,505
6/3/20,Diamond Princess,0,49,0
6/3/20,District of Columbia,705749,9016,473
6/3/20,Florida,21477737,58764,2566
6/3/20,Georgia,10617423,48894,2123
6/3/20,Grand Princess,0,103,3
6/3/20,Guam,0,179,5
6/3/20,Hawaii,1415872,653,17
6/3/20,Idaho,1787065,2933,83
6/3/20,Illinois,12671821,123830,5621
6/3/20,Indiana,6732219,35712,2179
6/3/20,Iowa,3155070,20300,574
6/3/20,Kansas,2913314,10092,226
6/3/20,Kentucky,4467673,10410,450
6/3/20,Louisiana,4648794,41133,2870
6/3/20,Maine,1344212,2418,95
6/3/20,Maryland,6045680,54982,2641
6/3/20,Massachusetts,6892503,98697,7152
6/3/20,Michigan,9986857,63657,5813
6/3/20,Minnesota,5639632,25870,1097
6/3/20,Mississippi,2976149,16322,782
6/3/20,Missouri,6626371,14314,839
6/3/20,Montana,1068778,525,17
6/3/20,Nebraska,1934408,14885,170
6/3/20,Nevada,3080156,8951,431
6/3/20,New Hampshire,1359711,4795,265
6/3/20,New Jersey,8882190,162445,13710
6/3/20,New Mexico,2096829,8140,375
6/3/20,New York,19453561,376676,30964
6/3/20,North Carolina,10488084,32198,999
6/3/20,North Dakota,762062,2679,66
6/3/20,Northern Mariana Islands,0,26,2
6/3/20,Ohio,11689100,36792,2210
6/3/20,Oklahoma,3956971,6805,341
6/3/20,Oregon,4217737,4399,159
6/3/20,Pennsylvania,12801989,77835,5759
6/3/20,Puerto Rico,3754939,1303,140
6/3/20,Rhode Island,1059361,15219,853
6/3/20,South Carolina,5148714,12470,518
6/3/20,South Dakota,884659,5162,62
6/3/20,Tennessee,6829174,24833,388
6/3/20,Texas,28995881,69122,1940
6/3/20,Utah,3205958,10497,117
6/3/20,Vermont,623989,990,55
6/3/20,Virgin Islands,0,71,6
6/3/20,Virginia,8535519,46905,1428
6/3/20,Washington,7614893,22764,1139
6/3/20,West Virginia,1792147,2077,78
6/3/20,Wisconsin,5822434,19400,667
6/3/20,Wyoming,578759,915,17
6/4/20,Alabama,4903185,19262,653
6/4/20,Alaska,740995,559,10
6/4/20,American Samoa,0,0,0
6/4/20,Arizona,7278717,22886,999
6/4/20,Arkansas,3017804,8425,151
6/4/20,California,39512223,123516,4440
6/4/20,Colorado,5758736,27360,1512
6/4/20,Connecticut,3565287,43239,4007
6/4/20,Delaware,973764,9746,517
6/4/20,Diamond Princess,0,49,0
6/4/20,District of Columbia,705749,9120,475
6/4/20,Florida,21477737,60183,2607
6/4/20,Georgia,10617423,49859,2149
6/4/20,Grand Princess,0,103,3
6/4/20,Guam,0,179,5
6/4/20,Hawaii,1415872,655,17
6/4/20,Idaho,1787065,2990,83
6/4/20,Illinois,12671821,124759,5736
6/4/20,Indiana,6732219,36096,2202
6/4/20,Iowa,3155070,20806,583
6/4/20,Kansas,2913314,10167,227
6/4/20,Kentucky,4467673,10705,458
6/4/20,Louisiana,4648794,41562,2883
6/4/20,Maine,1344212,2446,95
6/4/20,Maryland,6045680,55858,2668
6/4/20,Massachusetts,6892503,99079,7201
6/4/20,Michigan,9986857,63979,5839
6/4/20,Minnesota,5639632,26273,1126
6/4/20,Mississippi,2976149,16560,794
6/4/20,Missouri,6626371,14591,841
6/4/20,Montana,1068778,539,17
6/4/20,Nebraska,1934408,15139,187
6/4/20,Nevada,3080156,9129,430
6/4/20,New Hampshire,1359711,4876,273
6/4/20,New Jersey,8882190,162923,13805
6/4/20,New Mexico,2096829,8353,383
6/4/20,New York,19453561,377888,31093
6/4/20,North Carolina,10488084,33454,1006
6/4/20,North Dakota,762062,2706,66
6/4/20,Northern Mariana Islands,0,26,2
6/4/20,Ohio,11689100,37282,2232
6/4/20,Oklahoma,3956971,6907,344
6/4/20,Oregon,4217737,4474,159
6/4/20,Pennsylvania,12801989,78409,5842
6/4/20,Puerto Rico,3754939,1312,140
6/4/20,Rhode Island,1059361,15325,865
6/4/20,South Carolina,5148714,12526,525
6/4/20,South Dakota,884659,5247,64
6/4/20,Tennessee,6829174,25190,401
6/4/20,Texas,28995881,70802,1979
6/4/20,Utah,3205958,10813,117
6/4/20,Vermont,623989,1026,55
6/4/20,Virgin Islands,0,71,6
6/4/20,Virginia,8535519,47856,1445
6/4/20,Washington,7614893,23024,1150
6/4/20,West Virginia,1792147,2102,79
6/4/20,Wisconsin,5822434,19892,673
6/4/20,Wyoming,578759,921,17
6/5/20,Alabama,4903185,19910,676
6/5/20,Alaska,740995,572,10
6/5/20,American Samoa,0,0,0
6/5/20,Arizona,7278717,24439,1015
6/5/20,Arkansas,3017804,8651,152
6/5/20,California,39512223,127034,4520
6/5/20,Colorado,5758736,27615,1524
6/5/20,Connecticut,3565287,43460,4038
6/5/20,Delaware,973764,9773,521
6/5/20,Diamond Princess,0,49,0
6/5/20,District of Columbia,705749,9199,479
6/5/20,Florida,21477737,61488,2660
6/5/20,Georgia,10617423,50621,2174
6/5/20,Grand Princess,0,103,3
6/5/20,Guam,0,179,5
6/5/20,Hawaii,1415872,664,17
6/5/20,Idaho,1787065,3111,83
6/5/20,Illinois,12671821,125915,5795
6/5/20,Indiana,6732219,36578,2223
6/5/20,Iowa,3155070,21154,593
6/5/20,Kansas,2913314,10306,232
6/5/20,Kentucky,4467673,10977,466
6/5/20,Louisiana,4648794,41989,2912
6/5/20,Maine,1344212,2482,98
6/5/20,Maryland,6045680,56770,2702
6/5/20,Massachusetts,6892503,99419,7235
6/5/20,Michigan,9986857,64821,5909
6/5/20,Minnesota,5639632,26980,1159
6/5/20,Mississippi,2976149,16769,803
6/5/20,Missouri,6626371,14754,848
6/5/20,Montana,1068778,541,18
6/5/20,Nebraska,1934408,15406,187
6/5/20,Nevada,3080156,9309,436
6/5/20,New Hampshire,1359711,4953,278
6/5/20,New Jersey,8882190,163748,13887
6/5/20,New Mexico,2096829,8672,387
6/5/20,New York,19453561,379011,31120
6/5/20,North Carolina,10488084,34771,1015
6/5/20,North Dakota,762062,2745,71
6/5/20,Northern Mariana Islands,0,26,2
6/5/20,Ohio,11689100,37758,2249
6/5/20,Oklahoma,3956971,7007,345
6/5/20,Oregon,4217737,4570,161
6/5/20,Pennsylvania,12801989,78892,5907
6/5/20,Puerto Rico,3754939,1320,141
6/5/20,Rhode Island,1059361,15441,876
6/5/20,South Carolina,5148714,13458,539
6/5/20,South Dakota,884659,5277,64
6/5/20,Tennessee,6829174,25664,408
6/5/20,Texas,28995881,72610,2004
6/5/20,Utah,3205958,11252,120
6/5/20,Vermont,623989,1027,55
6/5/20,Virgin Islands,0,71,6
6/5/20,Virginia,8535519,48532,1454
6/5/20,Washington,7614893,23483,1155
6/5/20,West Virginia,1792147,2119,84
6/5/20,Wisconsin,5822434,20249,687
6/5/20,Wyoming,578759,933,17
6/6/20,Alabama,4903185,20355,689
6/6/20,Alaska,740995,586,10
6/6/20,American Samoa,0,0,0
6/6/20,Arizona,7278717,25451,1043
6/6/20,Arkansas,3017804,9101,154
6/6/20,California,39512223,129748,4596
6/6/20,Colorado,5758736,27848,1527
6/6/20,Connecticut,3565287,43818,4055
6/6/20,Delaware,973764,9845,521
6/6/20,Diamond Princess,0,49,0
6/6/20,District of Columbia,705749,9269,483
6/6/20,Florida,21477737,62758,2688
6/6/20,Georgia,10617423,51359,2178
6/6/20,Grand Princess,0,103,3
6/6/20,Guam,0,179,5
6/6/20,Hawaii,1415872,673,17
6/6/20,Idaho,1787065,3139,83
6/6/20,Illinois,12671821,126890,5864
6/6/20,Indiana,6732219,36997,2233
6/6/20,Iowa,3155070,21478,599
6/6/20,Kansas,2913314,10361,233
6/6/20,Kentucky,4467673,11287,470
6/6/20,Louisiana,4648794,42486,2925
6/6/20,Maine,1344212,2524,98
6/6/20,Maryland,6045680,57482,2740
6/6/20,Massachusetts,6892503,99571,7289
6/6/20,Michigan,9986857,64914,5916
6/6/20,Minnesota,5639632,27501,1181
6/6/20,Mississippi,2976149,17039,811
6/6/20,Missouri,6626371,15039,856
6/6/20,Montana,1068778,540,18
6/6/20,Nebraska,1934408,15572,187
6/6/20,Nevada,3080156,9491,437
6/6/20,New Hampshire,1359711,5019,283
6/6/20,New Jersey,8882190,164314,13945
6/6/20,New Mexico,2096829,8800,392
6/6/20,New York,19453561,380066,31141
6/6/20,North Carolina,10488084,35721,1028
6/6/20,North Dakota,762062,2816,72
6/6/20,Northern Mariana Islands,0,27,2
6/6/20,Ohio,11689100,38111,2272
6/6/20,Oklahoma,3956971,7059,347
6/6/20,Oregon,4217737,4570,161
6/6/20,Pennsylvania,12801989,79564,5940
6/6/20,Puerto Rico,3754939,1350,142
6/6/20,Rhode Island,1059361,15441,882
6/6/20,South Carolina,5148714,13538,545
6/6/20,South Dakota,884659,5367,65
6/6/20,Tennessee,6829174,26177,417
6/6/20,Texas,28995881,74652,2031
6/6/20,Utah,3205958,11798,121
6/6/20,Vermont,623989,1046,55
6/6/20,Virgin Islands,0,71,6
6/6/20,Virginia,8535519,49397,1461
6/6/20,Washington,7614893,23767,1159
6/6/20,West Virginia,1792147,2136,84
6/6/20,Wisconsin,5822434,20571,690
6/6/20,Wyoming,578759,939,17
6/7/20,Alabama,4903185,20777,692
6/7/20,Alaska,740995,595,10
6/7/20,American Samoa,0,0,0
6/7/20,Arizona,7278717,26989,1051
6/7/20,Arkansas,3017804,9426,154
6/7/20,California,39512223,131811,4625
6/7/20,Colorado,5758736,28001,1527
6/7/20,Connecticut,3565287,43968,4071
6/7/20,Delaware,973764,9942,524
6/7/20,Diamond Princess,0,49,0
6/7/20,District of Columbia,705749,9332,489
6/7/20,Florida,21477737,63938,2700
6/7/20,Georgia,10617423,51898,2180
6/7/20,Grand Princess,0,103,3
6/7/20,Guam,0,179,5
6/7/20,Hawaii,1415872,675,17
6/7/20,Idaho,1787065,3139,83
6/7/20,Illinois,12671821,127757,5904
6/7/20,Indiana,6732219,37397,2248
6/7/20,Iowa,3155070,21712,605
6/7/20,Kansas,2913314,10406,233
6/7/20,Kentucky,4467673,11287,470
6/7/20,Louisiana,4648794,42816,2936
6/7/20,Maine,1344212,2570,99
6/7/20,Maryland,6045680,57973,2749
6/7/20,Massachusetts,6892503,99725,7316
6/7/20,Michigan,9986857,64969,5927
6/7/20,Minnesota,5639632,27886,1197
6/7/20,Mississippi,2976149,17270,817
6/7/20,Missouri,6626371,15132,858
6/7/20,Montana,1068778,545,18
6/7/20,Nebraska,1934408,15664,187
6/7/20,Nevada,3080156,9669,438
6/7/20,New Hampshire,1359711,5043,286
6/7/20,New Jersey,8882190,164593,14016
6/7/20,New Mexico,2096829,8940,396
6/7/20,New York,19453561,380923,31226
6/7/20,North Carolina,10488084,36834,1032
6/7/20,North Dakota,762062,2861,72
6/7/20,Northern Mariana Islands,0,28,2
6/7/20,Ohio,11689100,38476,2283
6/7/20,Oklahoma,3956971,7150,348
6/7/20,Oregon,4217737,4662,163
6/7/20,Pennsylvania,12801989,79979,5953
6/7/20,Puerto Rico,3754939,1353,142
6/7/20,Rhode Island,1059361,15441,886
6/7/20,South Carolina,5148714,14302,546
6/7/20,South Dakota,884659,5438,65
6/7/20,Tennessee,6829174,26493,418
6/7/20,Texas,28995881,75697,2042
6/7/20,Utah,3205958,12066,121
6/7/20,Vermont,623989,1063,55
6/7/20,Virgin Islands,0,71,6
6/7/20,Virginia,8535519,50681,1472
6/7/20,Washington,7614893,24078,1170
6/7/20,West Virginia,1792147,2144,84
6/7/20,Wisconsin,5822434,20835,695
6/7/20,Wyoming,578759,947,17
6/8/20,Alabama,4903185,21268,718
6/8/20,Alaska,740995,614,10
6/8/20,American Samoa,0,0,0
6/8/20,Arizona,7278717,27678,1053
6/8/20,Arkansas,3017804,9740,155
6/8/20,California,39512223,135114,4650
6/8/20,Colorado,5758736,28183,1543
6/8/20,Connecticut,3565287,44092,4084
6/8/20,Delaware,973764,9972,527
6/8/20,Diamond Princess,0,49,0
6/8/20,District of Columbia,705749,9389,491
6/8/20,Florida,21477737,64904,2712
6/8/20,Georgia,10617423,52497,2208
6/8/20,Grand Princess,0,103,3
6/8/20,Guam,0,180,5
6/8/20,Hawaii,1415872,676,17
6/8/20,Idaho,1787065,3189,83
6/8/20,Illinois,12671821,128415,5924
6/8/20,Indiana,6732219,37623,2265
6/8/20,Iowa,3155070,22007,617
6/8/20,Kansas,2913314,10544,236
6/8/20,Kentucky,4467673,11476,472
6/8/20,Louisiana,4648794,43050,2944
6/8/20,Maine,1344212,2588,99
6/8/20,Maryland,6045680,58404,2776
6/8/20,Massachusetts,6892503,100090,7353
6/8/20,Michigan,9986857,65104,5942
6/8/20,Minnesota,5639632,28224,1208
6/8/20,Mississippi,2976149,17768,837
6/8/20,Missouri,6626371,15332,862
6/8/20,Montana,1068778,548,18
6/8/20,Nebraska,1934408,15786,188
6/8/20,Nevada,3080156,9816,442
6/8/20,New Hampshire,1359711,5079,286
6/8/20,New Jersey,8882190,164941,14055
6/8/20,New Mexico,2096829,9062,400
6/8/20,New York,19453561,381659,31287
6/8/20,North Carolina,10488084,37664,1041
6/8/20,North Dakota,762062,2880,72
6/8/20,Northern Mariana Islands,0,30,2
6/8/20,Ohio,11689100,38837,2299
6/8/20,Oklahoma,3956971,7205,348
6/8/20,Oregon,4217737,4922,164
6/8/20,Pennsylvania,12801989,80389,5964
6/8/20,Puerto Rico,3754939,1362,142
6/8/20,Rhode Island,1059361,15642,890
6/8/20,South Carolina,5148714,14800,557
6/8/20,South Dakota,884659,5471,65
6/8/20,Tennessee,6829174,27005,421
6/8/20,Texas,28995881,76689,2060
6/8/20,Utah,3205958,12322,124
6/8/20,Vermont,623989,1075,55
6/8/20,Virgin Islands,0,71,6
6/8/20,Virginia,8535519,51251,1477
6/8/20,Washington,7614893,24378,1180
6/8/20,West Virginia,1792147,2161,84
6/8/20,Wisconsin,5822434,21038,699
6/8/20,Wyoming,578759,960,17
6/9/20,Alabama,4903185,21834,729
6/9/20,Alaska,740995,627,11
6/9/20,American Samoa,0,0,0
6/9/20,Arizona,7278717,28296,1076
6/9/20,Arkansas,3017804,10080,161
6/9/20,California,39512223,138188,4737
6/9/20,Colorado,5758736,28347,1553
6/9/20,Connecticut,3565287,44179,4097
6/9/20,Delaware,973764,10020,531
6/9/20,Diamond Princess,0,49,0
6/9/20,District of Columbia,705749,9474,495
6/9/20,Florida,21477737,66000,2765
6/9/20,Georgia,10617423,53249,2285
6/9/20,Grand Princess,0,103,3
6/9/20,Guam,0,180,5
6/9/20,Hawaii,1415872,682,17
6/9/20,Idaho,1787065,3221,85
6/9/20,Illinois,12671821,129212,6018
6/9/20,Indiana,6732219,38033,2290
6/9/20,Iowa,3155070,22237,626
6/9/20,Kansas,2913314,10609,237
6/9/20,Kentucky,4467673,11707,477
6/9/20,Louisiana,4648794,43612,2957
6/9/20,Maine,1344212,2606,100
6/9/20,Maryland,6045680,58904,2811
6/9/20,Massachusetts,6892503,100441,7408
6/9/20,Michigan,9986857,65167,5951
6/9/20,Minnesota,5639632,28523,1228
6/9/20,Mississippi,2976149,18123,847
6/9/20,Missouri,6626371,15539,870
6/9/20,Montana,1068778,554,18
6/9/20,Nebraska,1934408,15918,189
6/9/20,Nevada,3080156,10045,446
6/9/20,New Hampshire,1359711,5079,286
6/9/20,New Jersey,8882190,165257,14148
6/9/20,New Mexico,2096829,9105,404
6/9/20,New York,19453561,382257,31327
6/9/20,North Carolina,10488084,38528,1068
6/9/20,North Dakota,762062,2901,72
6/9/20,Northern Mariana Islands,0,30,2
6/9/20,Ohio,11689100,39162,2313
6/9/20,Oklahoma,3956971,7363,354
6/9/20,Oregon,4217737,4988,169
6/9/20,Pennsylvania,12801989,80919,6020
6/9/20,Puerto Rico,3754939,1375,142
6/9/20,Rhode Island,1059361,15691,891
6/9/20,South Carolina,5148714,15228,568
6/9/20,South Dakota,884659,5523,68
6/9/20,Tennessee,6829174,27575,435
